temperature,vibration,pressure,humidity,rotation_speed,voltage,current,oil_level,load,motor_temperature,gearbox_temperature,sound_level,fan_speed,reactive_power,active_power,machine_failure,timestamp,avg_defect_rate,total_output,total_downtime_minutes,has_downtime,temperature_normalized,vibration_normalized,pressure_normalized,humidity_normalized,rotation_speed_normalized,voltage_normalized,current_normalized,oil_level_normalized,load_normalized,motor_temperature_normalized,gearbox_temperature_normalized,sound_level_normalized,fan_speed_normalized,reactive_power_normalized,active_power_normalized,avg_defect_rate_normalized,total_output_normalized,total_downtime_minutes_normalized,defect_incident
72.68291154,0.631739407,25.17732041,39.53181906,1501.131543,235.9832181,4.970639786,71.45689492,77.11937202,61.7087696,69.60968189,75.62003289,1169.42421,55.39213097,94.7796571,0,2024-01-01 10:00:00,0.0,0.0,67.0,1,0.39157740430583093,0.6941852674499089,0.203282917052202,0.4594237930181908,0.5086694779403964,0.7499125860588013,0.42518958737424306,0.584736575280444,0.4919010018786055,0.6373185318319272,0.6758942107586237,0.5304416535459884,0.3579061305854443,0.6390241641334242,0.4339260141121214,0,0,0.5630252100840336,1
72.67135123,0.51975996,27.71182566,46.62898324,1429.721847,227.3354781,5.223268253,70.16092544,84.31022958,53.5083703,69.25704968,74.61210763,1239.377166,45.01121109,119.192813,0,2024-01-01 11:00:00,0.0,0.0,0.0,0,0.39125148629323925,0.5116149301600611,0.32491630436913144,0.6893830082306808,0.2815976869753923,0.6057310393344002,0.506138614793734,0.546653688398836,0.5915796713492103,0.3921929462408084,0.6644202925770343,0.48069223747838996,0.588504611834074,0.3201740228025537,0.8112588186679037,0,0,0.0,0
76.20981136,0.707526087,27.69257295,33.56418216,1450.750344,220.0878365,5.099805209,74.36408542,78.86437435,47.39576497,58.42101296,74.59911681,1167.673576,43.7403887,87.56637739,0,2024-01-01 12:00:00,0.0,0.0,44.0,1,0.49101073956619207,0.8177472254731323,0.32399234797475013,0.2660630275924295,0.348465055730081,0.484892973436014,0.4665776996968231,0.6701662159188839,0.5160899819864948,0.20947550698103423,0.3118382107020543,0.4800510334775703,0.35213520159679357,0.2811406901748158,0.3224366567275803,0,0,0.3697478991596639,1
65.43359878,0.431081218,27.1802907,33.01440907,1509.934,217.6231668,5.547089774,73.66040476,79.44147817,60.74404381,62.67024511,72.66991784,1242.338555,59.63172703,89.46530966,0,2024-01-01 13:00:00,0.0,0.0,0.0,0,0.18719866295777213,0.3670338639811988,0.29940742145710414,0.24824951995544736,0.5366599300476625,0.44380016889855495,0.609899831784574,0.6494881124688282,0.5240897150425342,0.6084810367835332,0.45009938095555446,0.3848291692733616,0.5982667697875765,0.7692434335761245,0.35178679245094163,0,0,0.0,0
66.37541084,0.67359638,32.48842453,37.08200337,1496.046633,220.7660907,5.239501572,68.45466882,76.22613483,58.93036767,69.11494296,77.82485704,1200.949954,46.71020936,96.58768779,0,2024-01-01 14:00:00,0.0,0.0,0.0,0,0.21375102313063118,0.7624285199687578,0.5541499587134332,0.38004593459479397,0.492500250436671,0.49620133141489875,0.5113402114326447,0.4965142531318455,0.47951907192408405,0.554266795546507,0.6597964356743026,0.6392678913111158,0.4618300975244983,0.3723587853065105,0.4618711635952585,0,0,0.0,0
72.18856235,0.519791078,29.41852158,45.19189426,1471.043795,214.8823644,4.56934521,72.02411704,93.44854031,55.1152713,65.2077092,75.22955419,1173.93726,43.44543996,99.36250078,0,2024-01-01 15:00:00,0.0,0.0,0.0,0,0.37764029487442136,0.5116656646824042,0.4068223118116425,0.6428190785187832,0.41299509186733835,0.3981034748145571,0.29660389779747437,0.6014047578002252,0.7182536663734354,0.4402262839115673,0.532663181231713,0.5111683124732238,0.3727833071239044,0.2720813343064069,0.5047590217617037,0,0,0.0,0
69.9358444,0.4348582,29.20645548,32.40326962,1475.958311,198.9525049,6.089281087,69.82451767,72.67073962,51.49686375,59.63153577,74.4766682,1230.920361,41.28973029,109.2308729,0,2024-01-01 16:00:00,0.0,0.0,0.0,0,0.3141297698804384,0.3731918232866925,0.396645052136173,0.22844764631365824,0.42862249279964565,0.13250902102519782,0.7836326655536471,0.5367681322582671,0.43023467697982354,0.33206517648828904,0.3512261034838491,0.47400718569684425,0.5606269280201717,0.20586867291480151,0.6572858209880048,0,0,0.0,0
76.57123666,0.451611417,23.98841291,25.83922201,1534.8084,240.4217791,5.097166732,65.73033546,72.59767747,56.32628393,67.2915897,72.75771224,1163.627304,55.37551727,104.5077042,0,2024-01-01 17:00:00,0.0,0.0,0.0,0,0.5012003465469982,0.4005061256905972,0.1462260826141979,0.015762241449173195,0.6157566756377836,0.8239155729907174,0.46573225995064144,0.416457985775402,0.4292218995968902,0.476425762647559,0.6004683155307297,0.3891625462680065,0.3387967491385613,0.6385138740383015,0.5842839322006119,0,0,0.0,0
70.45987962,0.467965269,31.90625409,37.74420571,1474.115371,221.55325,4.926329887,76.45230371,101.2099357,59.02754258,61.42596371,71.00426067,1231.909202,48.29347743,95.83684743,0,2024-01-01 18:00:00,0.0,0.0,0.0,0,0.3289038129147816,0.42716930679764675,0.5262110295622754,0.4015023257048379,0.42276222857948925,0.5093254361396586,0.41099149136511093,0.7315298376317774,0.8258410520579997,0.5571715390653397,0.40961305391675895,0.3026152642698219,0.5638866220464884,0.42098889263030925,0.45026608066485074,0,0,0.0,0
67.93848149,0.542416595,26.28222482,42.758704,1495.595438,223.9814727,5.481962712,70.27599621,89.77847565,63.32938912,73.97262424,78.92389258,1210.636306,48.73145132,98.66684193,0,2024-01-01 19:00:00,0.0,0.0,0.0,0,0.25781842960918566,0.5485541150249673,0.256308360992282,0.5639799100197569,0.4910655201064309,0.5498105692122653,0.5890313509273122,0.5500351161136997,0.6673797394283594,0.6857619422473687,0.8178552742556028,0.6935143503715202,0.4937609577448965,0.43444126856038234,0.4940068311821748,0,0,0.0,0
82.32824384,0.552283549,30.17979789,46.00130875,1608.496829,219.4209225,5.124725473,80.24354129,56.14886301,60.94315541,72.72420731,76.66391612,1170.183766,49.20399144,96.8093708,0,2024-01-01 20:00:00,0.0,0.0,0.0,0,0.6635067499722156,0.5646411128452318,0.4433567069443545,0.6690453734418377,0.8500744851748466,0.4737736876975251,0.4745628296300895,0.8429377636119801,0.2012107164993288,0.6144328625132858,0.777234385677867,0.5819658916975927,0.3604099913232712,0.448955346868297,0.4652975240473156,0,0,0.0,0
73.8711185,0.44263,30.83213081,37.68419319,1428.815868,212.648832,5.199614096,61.87253865,74.34741261,68.04033624,68.02048713,70.12824647,1226.431741,55.06471442,90.85346265,0,2024-01-01 21:00:00,0.0,0.0,0.0,0,0.42507633737515,0.3858628998579962,0.4746628021745551,0.3995578262326383,0.27871681384988967,0.3608643630823515,0.4985591799568124,0.3030941745169309,0.45347648526012835,0.8265811425366516,0.624185120852032,0.259376745853363,0.5458302844744408,0.6289675588953184,0.37324225945466455,0,0,0.0,0
75.33764102,0.497564541,34.08197579,37.94286696,1407.407863,218.1407552,6.246091999,67.21610614,61.88010662,54.82197972,71.80503352,77.2894269,1227.329486,49.10235083,91.12037063,0,2024-01-01 22:00:00,0.0,0.0,0.0,0,0.4664217775181113,0.47542770793597305,0.6306260431946,0.4079392607939079,0.21064266833976503,0.45242978728192534,0.8338791439727374,0.46011830155571615,0.28065641997627344,0.43145923883652504,0.7473263836234852,0.612840002392058,0.5487896824096553,0.44583345369909005,0.3773676227245447,0,0,0.0,0
67.87625907,0.714227036,26.0735388,45.76950367,1539.179483,204.0060524,4.862439286,70.16319418,70.49309307,64.40529446,65.32395675,77.76744351,1257.87598,61.72026889,110.2788389,0,2024-01-01 23:00:00,0.0,0.0,103.0,1,0.2560642026494387,0.8286723956884493,0.2462933146638957,0.6615345264433582,0.6296560436629141,0.21676551983242692,0.3905192062199981,0.546720356765736,0.4000484427414063,0.7179228062321396,0.536445634563217,0.6364340605646981,0.6494855718567054,0.8333930344722292,0.6734833151374239,0,0,0.865546218487395,1
72.27808638,0.672754317,20.94146353,30.6512915,1466.067847,242.770865,4.841119553,75.68690549,48.61485334,60.23649372,68.82718747,75.37312837,1248.307351,50.66880287,81.71835072,0,2024-01-02 00:00:00,0.0,0.0,0.0,0,0.3801642318568019,0.7610556276206709,0.0,0.17168081616479527,0.3971723466744624,0.8630812785334925,0.38368778428371575,0.7090381244537448,0.0967753201063192,0.5933093959308645,0.6504334709338921,0.5182548811910117,0.6179427830854687,0.4939470563581668,0.2320488218426972,0,0,0.0,0
75.55461295,0.543632367,30.55154863,38.05739612,1484.088124,207.65488,5.058289256,71.99734686,78.63010422,63.47334562,72.38860148,79.79433269,1224.563701,55.30892383,116.173587,0,2024-01-02 01:00:00,0.0,0.0,56.0,1,0.4725388332210934,0.5505362993458771,0.46119738876727634,0.41165018463399083,0.45447404100005495,0.2776014847317746,0.45327485992721267,0.6006180990459308,0.5128425619590141,0.6900650767742628,0.7663144704645511,0.7364777415204989,0.5396723290206112,0.6364684553277092,0.7645932823138867,0,0,0.47058823529411764,1
69.24503211,0.503800348,35.40153354,40.95211945,1460.942181,209.6803372,5.535757968,71.55236377,68.58058181,57.81742568,66.22749341,75.65015893,1143.620452,54.02619929,96.57005774,0,2024-01-02 02:00:00,0.0,0.0,0.0,0,0.29465380698406457,0.48559451459348746,0.6939529109897273,0.5054437461666318,0.3808735213929703,0.31137141212553016,0.6062688131369158,0.5875419881172241,0.37353747709458435,0.5209988354085543,0.5658448369528861,0.5319286218341223,0.27284457285359986,0.5970695479480701,0.46159867132763804,0,0,0.0,0
76.87849009,0.512003133,33.71683906,42.24609361,1487.009993,215.597408,4.246732985,64.36368104,80.59905257,65.35840187,63.72406414,70.74952942,1322.429349,49.8177634,92.27491394,0,2024-01-02 03:00:00,0.0,0.0,0.0,0,0.5098626944656545,0.49896826544051665,0.6131027741843159,0.5473705319633275,0.4637651326018884,0.4100252130055046,0.1932301721144225,0.37629797700489453,0.5401358507144572,0.7464130057285817,0.484388458883012,0.29004217830343887,0.862284425573228,0.4678073636888838,0.395212389166372,0,0,0.0,0
71.99680655,0.561351797,30.62897825,37.45096653,1579.926906,232.8807572,4.017222054,64.21529301,63.74878741,61.47612379,56.47689021,76.095507,1129.819189,47.06514507,107.3975929,0,2024-01-02 04:00:00,0.0,0.0,0.0,0,0.3722341535824585,0.5794259072011817,0.46491331200683667,0.3920009178196459,0.7592265478955411,0.6981860527432789,0.11968863157777393,0.37193750042864454,0.3065598137312289,0.6303643045650221,0.24858050271087,0.5539102183954898,0.22734899312266088,0.38326064204031596,0.6289504149974986,0,0,0.0,0
73.54153125,0.397720743,28.52509144,40.17220506,1540.106423,220.14509,4.706442365,71.6125233,80.82911853,56.60277508,64.58433237,75.73469191,1247.463159,51.65981964,114.8521658,0,2024-01-02 05:00:00,0.0,0.0,0.0,0,0.41578433556070965,0.3126432294846779,0.36394572504614325,0.4801733006043415,0.6326035695271485,0.48584754632851374,0.3405335526420696,0.5893098141433749,0.543324993120899,0.4846906108061738,0.5123797966148671,0.536101020880311,0.6151599215137254,0.524386154321397,0.744169230239756,0,0,0.0,0
71.99146694,0.474262346,32.42136779,27.55836323,1543.111176,207.638642,4.18303852,63.17947003,75.85083722,59.93987986,69.11711592,73.19010945,1221.564191,52.55049366,111.1763244,0,2024-01-02 06:00:00,0.0,0.0,0.0,0,0.3720836147924766,0.4374360075416692,0.5509318401363928,0.0714651047004842,0.6421582194323582,0.2773307527306149,0.1728207342748032,0.34149918379736843,0.4743167485421843,0.5844430415660298,0.6598671392701312,0.4105049111837921,0.5297845059743614,0.5517432229087267,0.6873549637743438,0,0,0.0,0
84.26139092,0.333141593,27.0793614,36.70875794,1429.188647,232.5433836,4.787584326,67.34061125,95.01952965,58.80222071,69.72816714,76.72067651,1141.292881,47.13706976,105.0185205,1,2024-01-02 07:00:00,0.0,0.0,29.0,1,0.7180076633872239,0.2073539329819753,0.2945637255766057,0.3679521991269963,0.27990219342585304,0.6925611094087222,0.3665336424334559,0.4637769633478999,0.7400305025653767,0.5504362383428204,0.6797494741908128,0.5847674846036675,0.26517178290604837,0.3854698101908055,0.5921791731060208,0,0,0.24369747899159663,1
74.93251388,0.539922312,31.42907331,42.26754356,1442.442313,227.3100063,5.251249848,72.50458665,94.11356862,62.44589175,67.52182533,69.9970042,1193.784953,50.83169433,110.8686349,0,2024-01-02 08:00:00,0.0,0.0,0.0,0,0.4550000913941511,0.5444874572515427,0.5033106569416487,0.548065543878403,0.32204680184810425,0.6053063545587417,0.5151046783882064,0.615523662674189,0.7274721965067292,0.6593525196977297,0.6079597037425625,0.25289885849901156,0.4382108190376124,0.4989502704897637,0.6825992762080605,0,0,0.0,0
69.71144536,0.564719594,31.51641048,35.08852983,1358.046067,225.3843496,4.554625568,65.08837864,87.85345603,54.10111625,62.29350453,77.97170048,1196.062356,56.18102489,82.83502423,0,2024-01-02 09:00:00,0.0,0.0,0.0,0,0.3078033228263163,0.584916734765402,0.5075020532016385,0.31545427528147296,0.05367979003582764,0.5732003752547611,0.29188732441200904,0.39759367659511397,0.6406953846312649,0.4099112539457165,0.4378410265908058,0.6465158249459543,0.4457182312045983,0.6632550551136817,0.24930826789823354,0,0,0.0,0
79.11272456,0.451681354,33.18062972,40.29492111,1459.530959,227.1573424,4.286586712,78.02677981,76.73386219,59.85324149,55.11589216,72.36563489,1265.279136,60.3497387,94.78169459,0,2024-01-02 10:00:00,0.0,0.0,61.0,1,0.5728521175975443,0.40062015038013715,0.5873695632015511,0.4841494924798936,0.37638605365484684,0.6027610285855998,0.20600038949333682,0.7777968185595192,0.48655711812042973,0.5818532553368508,0.20429645880290623,0.3698102986461623,0.6738899234047185,0.7912971749692924,0.43395750581352643,0,0,0.5126050420168067,1
68.89578175,0.657398676,38.27898012,42.2343625,1547.835159,243.943619,5.034668581,76.11968172,99.85380395,61.97653626,62.52392451,72.04516162,1164.334455,54.2718466,90.8882994,0,2024-01-02 11:00:00,0.0,0.0,69.0,1,0.2848074461833538,0.7360199212318743,0.8320443883496239,0.5469904256587879,0.6571797548874069,0.8826343046012549,0.44570615363315164,0.7217555290427317,0.8070425419583444,0.6453225883336977,0.44533841316795203,0.3539923023318588,0.3411278578713132,0.6046146095048932,0.3737807006391206,0,0,0.5798319327731093,1
76.04431798,0.377423434,31.1772479,38.287254,1525.847326,241.850949,5.431271742,62.14290001,64.46964722,60.16511654,63.47827564,74.65852568,1186.90275,59.31379843,112.2463873,0,2024-01-02 12:00:00,0.0,0.0,17.0,1,0.4863450105756503,0.2795506696490657,0.49122530906920914,0.4190979393081974,0.5872618459979838,0.84774375546544,0.5727885863284573,0.3110389149208774,0.3165522723686147,0.5911757957968634,0.47639101265149636,0.4829833506929715,0.4155237783435095,0.7594782508933807,0.7038939903861425,0,0,0.14285714285714285,1
65.20164938,0.353562512,28.47310912,40.85231885,1488.924337,213.1328466,4.152513281,65.33814378,65.9644137,66.73470622,63.43535516,76.29891878,1083.19652,46.85312894,96.16521981,0,2024-01-02 13:00:00,0.0,0.0,0.0,0,0.18065934978452788,0.24064802550949652,0.36145104263734074,0.5022100506973332,0.46985245050061064,0.36893421412611455,0.1630396180049668,0.40493318398350464,0.337272517854281,0.7875533694356707,0.4749944695624957,0.5639502656865663,0.07365832330797033,0.37674856278372076,0.45534144542275384,0,0,0.0,0
68.35906976,0.522445182,29.92327706,35.18633717,1498.884986,236.2388499,5.410116199,58.57111378,79.162169,63.87011387,68.09278178,75.49177219,1286.73814,53.50941126,108.4540656,0,2024-01-02 14:00:00,0.0,0.0,0.0,0,0.2696760089541768,0.5159928932539325,0.4310460212709868,0.3186233860104884,0.5015257740728578,0.7541746693679598,0.5660097753309571,0.20607970634262004,0.5202179700935857,0.7019252370014863,0.6265374382965062,0.5241109312368547,0.7446290889020025,0.5811963942865083,0.6452793897707937,0,0,0.0,0
75.98430618,0.60470983,24.69277229,38.9669436,1465.555723,223.8316819,5.408653102,66.08704319,102.5403811,59.96259602,74.92838206,72.7720225,1146.476588,56.69259754,105.3585694,0,2024-01-02 15:00:00,0.0,0.0,21.0,1,0.4846531072799742,0.6501164751679475,0.18002897857499822,0.4411209449820061,0.3955438715458722,0.5473131456970942,0.5655409592843064,0.4269400691431253,0.8442835015389886,0.5851220709423653,0.8489536445040097,0.3898688755039417,0.282259766456563,0.6789680182844856,0.5974350116239368,0,0,0.17647058823529413,1
78.6923329,0.668392769,27.91586061,43.05108085,1510.237944,224.9909582,5.477042551,73.83194238,77.97661093,61.08344549,65.61764601,73.48173213,1216.345543,45.51833334,91.37693064,1,2024-01-02 16:00:00,0.0,0.0,0.0,0,0.5610000812475465,0.7539445968842371,0.33470814129649246,0.5734533770647731,0.5376264249678071,0.5666414615362544,0.5874547976099963,0.6545288544609931,0.5037839286720035,0.618626400748994,0.5460016718294994,0.42489889317613566,0.5125813401357198,0.33575029185709604,0.3813330464701146,0,0,0.0,1
75.85684141,0.454111574,28.77215269,40.7848648,1538.293914,203.0772917,5.609240107,67.93052529,78.16754757,61.47832776,63.91634105,71.60087296,1194.929609,47.57204944,94.1304179,0,2024-01-02 17:00:00,0.0,0.0,0.0,0,0.48105951294609967,0.40458236038362594,0.375802436217783,0.5000244340189679,0.6268400711813473,0.2012805313541844,0.6298144877609627,0.48111196235975384,0.5064306658754013,0.6304301854346128,0.4906447493493558,0.3320629963826702,0.4419841540079333,0.3988302189067291,0.42389129147458027,0,0,0.0,0
74.42175859,0.607868083,28.42773481,37.06734365,1419.205661,218.2961423,6.101006962,72.30398622,65.58089644,62.01649802,63.70389093,74.3259603,1195.099952,58.68952381,112.9381769,1,2024-01-02 18:00:00,0.0,0.0,74.0,1,0.4406004473502288,0.655265663978075,0.3592734850953043,0.3795709367476347,0.2481578416476497,0.4550205164688598,0.7873899546199363,0.6096288915379955,0.33195625482489466,0.6465171216073703,0.4837320646160219,0.46656850912098985,0.4425456862052479,0.7403036446814815,0.7145863773515871,0,0,0.6218487394957983,1
73.49448152,0.496149153,30.45706462,41.12108202,1514.982384,211.8717641,4.821953976,62.38832841,89.45929585,50.87171002,65.62192383,78.22506364,1240.493099,45.12450572,92.24517351,0,2024-01-02 19:00:00,0.0,0.0,0.0,0,0.41445786987816563,0.47312007138766954,0.45666300866149967,0.5109183975924759,0.5527130105195226,0.3479085096765043,0.37754661248108023,0.31825098444795774,0.6629553133400343,0.3133781383887269,0.5461408631888922,0.659021384398886,0.5921832620254288,0.3236538694062372,0.39475271734407413,0,0,0.0,0
67.60739005,0.48273727,27.5327402,43.57304895,1546.621744,228.2805881,5.05478579,73.98987627,89.53176254,58.49236852,60.8585312,74.98721119,1283.563123,43.29434984,101.2486761,0,2024-01-02 20:00:00,0.0,0.0,0.0,0,0.24848402040122716,0.45125345149802165,0.31632181788345126,0.5903659595551438,0.6533212828217397,0.6214886154901008,0.4521522541945134,0.6591698422006442,0.6639598365390919,0.5411741650288489,0.39114998103605503,0.4992066887134718,0.734162710638608,0.2674405985457435,0.5339119844632403,0,0,0.0,0
71.40077896,0.588365994,33.363092,29.75029361,1479.244986,230.710805,4.791780783,67.22445386,87.89075201,52.57780466,65.60099279,77.57824276,1212.574683,57.63990787,92.17458714,0,2024-01-02 21:00:00,0.0,0.0,0.0,0,0.3554304409153673,0.623469624062048,0.5961261065837241,0.14248707589929824,0.4390736110703335,0.662006997346838,0.3678783013184647,0.4603636046136859,0.6412123763296795,0.3643765632707773,0.5454598107109705,0.6270954446914813,0.5001507776731245,0.7080646721548837,0.39366172554176015,0,0,0.0,0
72.69680615,0.565232288,30.00062119,45.79537032,1535.035031,199.2551365,5.000988422,70.06084841,73.70779327,66.39140474,67.25406168,79.36620401,1232.753901,55.98381612,96.86047813,0,2024-01-02 22:00:00,0.0,0.0,0.0,0,0.3919691328733981,0.5857526266992715,0.43475784176178317,0.6623726463435488,0.6164773271730903,0.13755471992175092,0.4349141152427044,0.5437128612638196,0.4446101707424386,0.7772914330054166,0.5992472318668267,0.7153460637294378,0.5666711549333079,0.6571977841865325,0.46608744536028524,0,0,0.0,0
80.28561113,0.342360784,29.97209904,38.31872631,1640.732722,219.7796514,5.766436678,69.53562749,72.93293232,59.6957524,66.04843032,73.23594444,1216.444577,52.16060122,99.53838056,0,2024-01-02 23:00:00,0.0,0.0,23.0,1,0.6059191253066505,0.2223848235203928,0.4333890358703526,0.4201176913563352,0.9525796401732134,0.47975468246109865,0.6801845418060952,0.5282789107017936,0.43386915579724367,0.5771456058678228,0.5600184966874789,0.41276724558343236,0.5129078036806197,0.5397676695825373,0.5074774417367324,0,0,0.19327731092436976,1
76.71809145,0.647654035,29.01631585,42.12744967,1494.78286,231.218615,4.327492758,63.6422574,67.0687775,59.03329525,67.28770967,74.44028024,1250.876571,49.77144623,92.1713349,1,2024-01-03 00:00:00,0.0,0.0,0.0,0,0.5053406006834654,0.7201323414857581,0.38752006521413473,0.5435262828181544,0.48848164771802627,0.670473582979861,0.21910779848251044,0.3550984848101878,0.352581055574155,0.5573434973506468,0.6003420674300183,0.4722111400635688,0.6264121639933122,0.46638473097701816,0.3936114585117492,0,0,0.0,0
66.18479922,0.638009135,30.46557205,45.98623462,1519.665353,218.1332104,4.569475164,64.23457834,80.83872502,64.48398666,67.16873805,81.51357858,1176.854181,47.80737747,90.39553046,0,2024-01-03 01:00:00,0.0,0.0,0.0,0,0.20837713952653708,0.7044073786171091,0.45707128855291496,0.6685569480627855,0.5676041277967007,0.4523039947703874,0.29664553859130177,0.3725042121083552,0.5434581569519848,0.720275066274703,0.5964709785303086,0.8213366913836244,0.3823988772296514,0.4060583235922471,0.3661644019971177,0,0,0.0,0
